-0.0656527,-0.418666,2.57081,2,-0.0719422,-0.117,2.51705,2,-0.0778527,0.178238,2.45039,2,-0.0855259,0.309325,2.41273,2,-0.244958,0.0599416,2.47469,2,-0.323113,-0.162045,2.50222,1,-0.380808,-0.356275,2.50282,1,-0.3922,-0.422909,2.4937,1,0.0814014,0.0691851,2.45328,2,0.1672,-0.152929,2.48024,1,0.219758,-0.363888,2.45276,1,0.226227,-0.420561,2.43029,1,-0.139168,-0.414951,2.54042,2,-0.185654,-0.720479,2.60064,2,-0.199616,-1.03584,2.75572,2,-0.218397,-1.10287,2.67247,2,0.00965846,-0.410875,2.53067,2,0.0587722,-0.724,2.58673,2,0.087083,-1.02716,2.72256,2,0.112639,-1.09846,2.64991,2,-0.0764799,0.105323,2.46946,2,-0.405104,-0.473758,2.48311,2,-0.342852,-0.447233,2.45788,2,0.236766,-0.477052,2.42343,2,0.26592,-0.410801,2.41421,2
-0.0657167,-0.41865,2.57085,2,-0.0719637,-0.117005,2.51701,2,-0.0778159,0.178172,2.45008,2,-0.0854639,0.309425,2.41262,2,-0.244937,0.0600378,2.47475,2,-0.323134,-0.162066,2.50225,1,-0.38086,-0.356258,2.50283,1,-0.392267,-0.423033,2.49205,1,0.0814538,0.0691344,2.45314,2,0.167117,-0.152961,2.48013,1,0.219609,-0.364058,2.45197,1,0.225421,-0.420799,2.42981,1,-0.139246,-0.414849,2.5405,2,-0.185537,-0.720528,2.60058,2,-0.199125,-1.03571,2.75519,2,-0.218591,-1.103,2.67263,2,0.00957847,-0.410919,2.53068,2,0.058827,-0.723999,2.5867,2,0.0868185,-1.02707,2.72236,2,0.112728,-1.09841,2.65002,2,-0.0764679,0.105281,2.46924,2,-0.401894,-0.474677,2.4843,2,-0.341298,-0.445588,2.46147,2,0.23721,-0.476078,2.42105,2,0.26604,-0.412535,2.4126,2
-0.0659371,-0.418607,2.571,2,-0.071999,-0.116999,2.51702,2,-0.0777972,0.178168,2.45003,2,-0.0854569,0.309447,2.41258,2,-0.244911,0.0600799,2.47495,2,-0.323071,-0.161893,2.50248,1,-0.380937,-0.356151,2.50297,1,-0.391561,-0.421209,2.49197,1,0.0814405,0.0691919,2.45301,2,0.167061,-0.15318,2.48013,1,0.219456,-0.364264,2.45201,1,0.225243,-0.421469,2.43165,1,-0.139469,-0.41477,2.54063,2,-0.185577,-0.720256,2.60049,2,-0.199002,-1.03548,2.75505,2,-0.218251,-1.10295,2.67265,2,0.00937315,-0.410914,2.53084,2,0.0589557,-0.723153,2.58658,2,0.0864905,-1.02714,2.7225,2,0.113044,-1.09826,2.65012,2,-0.0764654,0.105281,2.46921,2,-0.403066,-0.473551,2.48197,2,-0.342808,-0.447088,2.45805,2,0.23453,-0.477783,2.42471,2,0.26535,-0.411255,2.41316,2
-0.0659343,-0.418597,2.57101,2,-0.0719858,-0.117001,2.51702,2,-0.0777129,0.178125,2.44995,2,-0.0854244,0.309462,2.41257,2,-0.244896,0.0601073,2.47498,2,-0.322997,-0.161801,2.50252,1,-0.380956,-0.356145,2.50306,1,-0.39207,-0.423457,2.49172,1,0.0815111,0.0691604,2.45289,2,0.167089,-0.153335,2.48,1,0.219218,-0.364282,2.45171,1,0.224383,-0.421679,2.43287,1,-0.139461,-0.414737,2.54064,2,-0.185585,-0.720026,2.60042,2,-0.198567,-1.0355,2.75507,2,-0.218187,-1.10295,2.67279,2,0.00937378,-0.410917,2.53085,2,0.0589492,-0.723159,2.58657,2,0.0865873,-1.02693,2.72208,2,0.113067,-1.09835,2.65027,2,-0.0764023,0.105253,2.46916,2,-0.404732,-0.473346,2.48094,2,-0.343009,-0.447263,2.45921,2,0.233972,-0.476617,2.4234,2,0.26596,-0.412575,2.41259,2
-0.065942,-0.418606,2.57104,2,-0.0719933,-0.117002,2.51702,2,-0.0777329,0.178134,2.4499,2,-0.0853469,0.309523,2.41257,2,-0.244826,0.060121,2.47494,2,-0.322965,-0.161758,2.50255,1,-0.381042,-0.35603,2.50318,1,-0.391112,-0.422702,2.48962,1,0.0815282,0.0691323,2.4528,2,0.167134,-0.153343,2.47992,1,0.219193,-0.364327,2.4515,1,0.226097,-0.419124,2.43183,1,-0.13947,-0.414743,2.54066,2,-0.185528,-0.720002,2.60038,2,-0.19854,-1.03547,2.75499,2,-0.218273,-1.10293,2.67279,2,0.00936935,-0.410928,2.53087,2,0.0589452,-0.723144,2.58655,2,0.0865521,-1.02685,2.72208,2,0.11306,-1.09827,2.65028,2,-0.0764185,0.105259,2.46913,2,-0.408682,-0.474313,2.48214,2,-0.352021,-0.445199,2.45346,2,0.236973,-0.475076,2.4219,2,0.26584,-0.412204,2.41284,2
-0.0659682,-0.418607,2.57117,2,-0.0719923,-0.117001,2.51703,2,-0.0777023,0.178139,2.44986,2,-0.0852528,0.309656,2.41267,2,-0.244767,0.0601439,2.47498,2,-0.322945,-0.161761,2.50257,1,-0.381184,-0.356207,2.50353,1,-0.391365,-0.4232,2.49178,1,0.0815956,0.0691334,2.45279,2,0.167217,-0.15339,2.47983,1,0.219231,-0.364298,2.45147,1,0.226858,-0.41996,2.43223,1,-0.139481,-0.414723,2.54076,2,-0.185198,-0.72024,2.60009,2,-0.198692,-1.03584,2.75502,2,-0.2183,-1.10319,2.67257,2,0.0093286,-0.410959,2.53103,2,0.0589451,-0.723222,2.58661,2,0.0862432,-1.02686,2.72225,2,0.113329,-1.09806,2.65037,2,-0.0764007,0.105263,2.4691,2,-0.409666,-0.476084,2.48358,2,-0.34269,-0.448617,2.45954,2,0.233738,-0.471901,2.42115,2,0.265682,-0.412448,2.41341,2
-0.065993,-0.418601,2.57118,2,-0.072002,-0.117002,2.517,2,-0.0776641,0.178115,2.44963,2,-0.0852359,0.309763,2.41259,2,-0.244791,0.0601544,2.475,2,-0.322905,-0.161841,2.50251,1,-0.38118,-0.356606,2.50349,1,-0.390962,-0.423335,2.48883,1,0.0816275,0.0693104,2.45266,2,0.167509,-0.153591,2.47946,1,0.2192,-0.364506,2.45124,1,0.226075,-0.420295,2.43382,1,-0.139498,-0.41471,2.54077,2,-0.185068,-0.720602,2.60003,2,-0.198704,-1.03583,2.75496,2,-0.218998,-1.10281,2.6722,2,0.00929541,-0.410962,2.53105,2,0.0591049,-0.723419,2.58669,2,0.0862501,-1.02688,2.72224,2,0.113424,-1.098,2.65021,2,-0.0763793,0.105248,2.46893,2,-0.398776,-0.473609,2.4775,2,-0.344241,-0.4476,2.45751,2,0.236146,-0.478277,2.43225,2,0.264411,-0.407352,2.41636,2
-0.0659582,-0.418618,2.5712,2,-0.0719873,-0.117014,2.51699,2,-0.077649,0.178095,2.4496,2,-0.0851955,0.309805,2.41262,2,-0.244737,0.0601643,2.47518,2,-0.322902,-0.161795,2.50254,1,-0.381055,-0.35663,2.50335,1,-0.391718,-0.423426,2.48889,1,0.0816323,0.0693273,2.45266,2,0.167555,-0.153521,2.47948,1,0.219265,-0.364503,2.45145,1,0.226916,-0.419994,2.43436,1,-0.139466,-0.414723,2.54078,2,-0.185074,-0.72072,2.6001,2,-0.198711,-1.03641,2.75452,2,-0.219402,-1.10335,2.67189,2,0.00933287,-0.410983,2.53107,2,0.0591383,-0.723515,2.58674,2,0.0863441,-1.02614,2.72132,2,0.11334,-1.09799,2.65072,2,-0.0763627,0.10523,2.46891,2,-0.400797,-0.47458,2.47916,2,-0.344235,-0.447618,2.45715,2,0.239439,-0.472884,2.42143,2,0.263934,-0.407811,2.42055,2
-0.0659702,-0.418605,2.57124,2,-0.0719707,-0.117005,2.51708,2,-0.0775632,0.178091,2.44977,2,-0.0850852,0.309894,2.41289,2,-0.24463,0.0602519,2.47511,2,-0.322805,-0.161515,2.50225,1,-0.38103,-0.356501,2.50321,1,-0.391671,-0.42425,2.48878,1,0.0817557,0.0693503,2.45277,2,0.167584,-0.153596,2.47951,1,0.219501,-0.364481,2.45122,1,0.227242,-0.420698,2.43268,1,-0.13947,-0.414685,2.54081,2,-0.184677,-0.72069,2.59984,2,-0.198541,-1.03621,2.75443,2,-0.219789,-1.10336,2.67237,2,0.00931176,-0.410994,2.53112,2,0.0591842,-0.72353,2.58671,2,0.0864435,-1.02606,2.7215,2,0.113289,-1.09791,2.65077,2,-0.0762978,0.105231,2.46905,2,-0.402469,-0.477288,2.48224,2,-0.342301,-0.447311,2.4546,2,0.237413,-0.473837,2.42217,2,0.266077,-0.411164,2.41557,2
-0.0659697,-0.418609,2.57125,2,-0.0719445,-0.117019,2.5171,2,-0.0774675,0.17806,2.4498,2,-0.0849894,0.309931,2.41301,2,-0.244575,0.0603956,2.47516,2,-0.322759,-0.161602,2.50178,1,-0.380838,-0.356479,2.50285,1,-0.391045,-0.422665,2.48754,1,0.0818097,0.0693783,2.45277,2,0.167855,-0.154193,2.47981,1,0.219493,-0.364494,2.45125,1,0.227137,-0.420983,2.43402,1,-0.139469,-0.414688,2.54081,2,-0.184665,-0.720806,2.59992,2,-0.19815,-1.03547,2.75402,2,-0.22011,-1.10337,2.67352,2,0.00931272,-0.411009,2.53116,2,0.0592406,-0.723509,2.58667,2,0.0865482,-1.02601,2.72153,2,0.113273,-1.09793,2.65086,2,-0.0762221,0.105206,2.46907,2,-0.401977,-0.476567,2.47659,2,-0.344348,-0.447694,2.45469,2,0.236352,-0.475807,2.42702,2,0.265696,-0.411021,2.41472,2
-0.0659027,-0.418637,2.57123,2,-0.0718394,-0.117045,2.51706,2,-0.0772997,0.178035,2.44972,2,-0.0848838,0.309986,2.41304,2,-0.244445,0.0603608,2.47493,2,-0.322533,-0.161862,2.50093,1,-0.380761,-0.35651,2.50222,1,-0.392356,-0.423181,2.48441,1,0.0818252,0.0693767,2.45277,2,0.168018,-0.15419,2.4797,1,0.21948,-0.364494,2.45124,1,0.227814,-0.420511,2.43248,1,-0.139365,-0.414755,2.54066,2,-0.184716,-0.720503,2.59988,2,-0.197878,-1.03531,2.75378,2,-0.220477,-1.10386,2.67472,2,0.00940112,-0.411026,2.53123,2,0.0594692,-0.7227,2.58629,2,0.0866057,-1.02594,2.72129,2,0.113469,-1.09797,2.65098,2,-0.0760653,0.105181,2.469,2,-0.403899,-0.477865,2.47989,2,-0.345961,-0.446889,2.44982,2,0.237485,-0.478197,2.43648,2,0.266448,-0.408881,2.41577,2
-0.0659042,-0.418611,2.57118,2,-0.0718084,-0.117026,2.51702,2,-0.077208,0.178053,2.44966,2,-0.0846854,0.310168,2.41321,2,-0.244301,0.0603758,2.47472,2,-0.322342,-0.161853,2.50031,1,-0.380379,-0.356283,2.50058,1,-0.391047,-0.421948,2.48272,1,0.0819279,0.0694781,2.45277,2,0.168178,-0.154201,2.47972,1,0.219563,-0.36444,2.45146,1,0.227374,-0.421109,2.43198,1,-0.139372,-0.41472,2.54054,2,-0.184533,-0.720649,2.59969,2,-0.197826,-1.03506,2.75375,2,-0.220423,-1.10371,2.67487,2,0.00940145,-0.411008,2.53122,2,0.0594955,-0.722751,2.58635,2,0.0866935,-1.02544,2.72065,2,0.113459,-1.09803,2.65153,2,-0.075988,0.105201,2.46894,2,-0.401838,-0.477122,2.47714,2,-0.345836,-0.446333,2.446,2,0.238064,-0.474862,2.42545,2,0.265443,-0.409492,2.41406,2
-0.0659536,-0.418567,2.57121,2,-0.0718111,-0.116975,2.51705,2,-0.0771534,0.178138,2.4497,2,-0.0844638,0.310409,2.41344,2,-0.244209,0.0605614,2.4748,2,-0.322279,-0.161903,2.50013,1,-0.380435,-0.356146,2.50001,1,-0.391599,-0.421716,2.48203,1,0.0820483,0.0695285,2.45288,2,0.168178,-0.154202,2.47973,1,0.219647,-0.364318,2.45152,1,0.227804,-0.42109,2.43342,1,-0.139429,-0.41467,2.54053,2,-0.184443,-0.720958,2.59983,2,-0.197731,-1.03509,2.75382,2,-0.220346,-1.1044,2.67614,2,0.00935278,-0.410964,2.53128,2,0.0595449,-0.722758,2.58634,2,0.0868952,-1.02575,2.7213,2,0.113469,-1.09801,2.65131,2,-0.0759499,0.105275,2.46897,2,-0.40297,-0.476788,2.47429,2,-0.344952,-0.445452,2.44593,2,0.23886,-0.476216,2.42655,2,0.26575,-0.410507,2.41496,2
-0.0659462,-0.418552,2.57111,2,-0.0717705,-0.116972,2.51703,2,-0.0770178,0.178125,2.44974,2,-0.0842341,0.310618,2.41378,2,-0.244157,0.0605719,2.47484,2,-0.321936,-0.161764,2.49919,1,-0.380365,-0.356062,2.49911,1,-0.39118,-0.422091,2.48113,1,0.0821844,0.0696513,2.45299,2,0.16831,-0.154062,2.47943,1,0.219738,-0.364401,2.45157,1,0.228297,-0.421112,2.43182,1,-0.139432,-0.414622,2.54033,2,-0.184444,-0.720726,2.59965,2,-0.197648,-1.03502,2.7538,2,-0.22,-1.10465,2.67653,2,0.00936242,-0.410965,2.53125,2,0.059592,-0.722683,2.58631,2,0.0869039,-1.02559,2.72124,2,0.113614,-1.09774,2.65111,2,-0.0758441,0.105269,2.46898,2,-0.398234,-0.475083,2.4676,2,-0.342693,-0.446007,2.44585,2,0.237792,-0.474288,2.42254,2,0.265922,-0.410759,2.41399,2
-0.0659574,-0.418538,2.57109,2,-0.0717714,-0.116919,2.51706,2,-0.0769907,0.178296,2.44992,2,-0.083799,0.311102,2.41437,2,-0.24397,0.0605309,2.47479,2,-0.321731,-0.161806,2.49802,1,-0.380342,-0.356143,2.49844,1,-0.391464,-0.42141,2.47975,1,0.0822795,0.0697393,2.45309,2,0.168385,-0.154247,2.47947,1,0.219857,-0.364337,2.45135,1,0.228895,-0.421622,2.43348,1,-0.139497,-0.414529,2.54013,2,-0.184407,-0.721178,2.59982,2,-0.197431,-1.03515,2.75391,2,-0.218155,-1.10394,2.67431,2,0.00936333,-0.410969,2.53127,2,0.0596023,-0.722679,2.58631,2,0.0869305,-1.02582,2.7213,2,0.113795,-1.09786,2.65104,2,-0.0758242,0.105404,2.46911,2,-0.401538,-0.474619,2.46524,2,-0.342958,-0.446082,2.44133,2,0.236218,-0.478827,2.42887,2,0.273215,-0.427768,2.40421,2
-0.06607,-0.418422,2.57103,2,-0.0717793,-0.116877,2.51708,2,-0.0769135,0.178331,2.45006,2,-0.0834947,0.31147,2.41496,2,-0.243847,0.0606565,2.47474,2,-0.321696,-0.161771,2.49761,1,-0.3804,-0.356232,2.49791,1,-0.391886,-0.422531,2.47888,1,0.0823621,0.0697714,2.45316,2,0.168409,-0.154235,2.47948,1,0.219984,-0.364305,2.45131,1,0.227582,-0.420724,2.43266,1,-0.139662,-0.414318,2.53999,2,-0.184428,-0.720476,2.59953,2,-0.197353,-1.03501,2.75387,2,-0.218122,-1.10374,2.67419,2,0.00929919,-0.410925,2.53126,2,0.0595978,-0.722677,2.5863,2,0.0868492,-1.02623,2.72157,2,0.113967,-1.09796,2.65082,2,-0.075777,0.105442,2.46921,2,-0.403946,-0.477029,2.47209,2,-0.34348,-0.446414,2.44492,2,0.236677,-0.476474,2.41924,2,0.268515,-0.4151,2.41143,2
-0.066013,-0.418375,2.57092,2,-0.0717285,-0.116842,2.51706,2,-0.0768528,0.178361,2.45008,2,-0.0832922,0.312256,2.41602,2,-0.243553,0.0607027,2.47468,2,-0.321625,-0.161835,2.49727,1,-0.380443,-0.356279,2.49647,1,-0.391733,-0.420415,2.47576,1,0.0824519,0.0698291,2.45324,2,0.168519,-0.154065,2.47921,1,0.220444,-0.364023,2.45101,1,0.228176,-0.421384,2.43051,1,-0.139596,-0.414235,2.53981,2,-0.184367,-0.720387,2.59919,2,-0.198082,-1.03537,2.75432,2,-0.217836,-1.10347,2.67311,2,0.00934433,-0.410909,2.53121,2,0.0595695,-0.722667,2.58618,2,0.0863228,-1.02819,2.72423,2,0.114413,-1.0977,2.64959,2,-0.0757173,0.105474,2.46921,2,-0.403442,-0.473795,2.46286,2,-0.343358,-0.445081,2.44044,2,0.236106,-0.478633,2.42787,2,0.26703,-0.410612,2.41203,2
-0.0660678,-0.418333,2.57085,2,-0.0717269,-0.116801,2.51707,2,-0.0767739,0.178464,2.45022,2,-0.0831737,0.312485,2.41634,2,-0.243462,0.0607474,2.47474,2,-0.321296,-0.161462,2.49601,1,-0.380483,-0.356099,2.49484,1,-0.391535,-0.420188,2.47439,1,0.0825378,0.0698657,2.4533,2,0.168697,-0.154471,2.47889,1,0.220665,-0.364118,2.45057,1,0.228677,-0.420271,2.42703,1,-0.139695,-0.414161,2.53968,2,-0.184408,-0.719663,2.59898,2,-0.197457,-1.03517,2.75396,2,-0.217917,-1.10333,2.67318,2,0.00932615,-0.410896,2.53118,2,0.059547,-0.722682,2.58606,2,0.0862977,-1.02829,2.72411,2,0.114539,-1.09777,2.64954,2,-0.0756636,0.105559,2.4693,2,-0.401581,-0.475174,2.46589,2,-0.344304,-0.444945,2.43514,2,0.231274,-0.475003,2.41536,2,0.273459,-0.426529,2.39726,2
-0.0660219,-0.418254,2.57081,2,-0.0716042,-0.116669,2.51711,2,-0.0765231,0.178661,2.4504,2,-0.0829031,0.313041,2.41702,2,-0.243189,0.0609416,2.47484,2,-0.321455,-0.161976,2.49547,1,-0.38015,-0.35592,2.49227,1,-0.392501,-0.420809,2.47214,1,0.0826667,0.0700377,2.4534,2,0.168888,-0.154419,2.47869,1,0.220831,-0.36404,2.45021,1,0.229987,-0.421445,2.42731,1,-0.139655,-0.414094,2.53963,2,-0.184463,-0.720018,2.59901,2,-0.197269,-1.03508,2.75392,2,-0.218147,-1.10331,2.67346,2,0.00937884,-0.410812,2.53117,2,0.0595843,-0.722648,2.58596,2,0.0864755,-1.02957,2.72476,2,0.114824,-1.09829,2.64883,2,-0.0754429,0.105742,2.46945,2,-0.403614,-0.475973,2.46287,2,-0.343037,-0.445652,2.4403,2,0.235609,-0.478232,2.42305,2,0.275829,-0.429879,2.39862,2
